"id","post_author","post_date","post_date_gmt","post_content","post_title","post_excerpt","post_status","comment_status","ping_status","post_password","post_name","to_ping","pinged","post_modified","post_modified_gmt","post_content_filtered","post_parent","guid","menu_order","post_type","post_mime_type","comment_count"
"2115","1","2025-03-08 15:27:02","2025-03-08 19:27:02","a:12:{s:10:""aria-label"";s:0:"""";s:4:""type"";s:4:""text"";s:12:""instructions"";s:0:"""";s:8:""required"";i:0;s:17:""conditional_logic"";i:0;s:7:""wrapper"";a:3:{s:5:""width"";s:0:"""";s:5:""class"";s:0:"""";s:2:""id"";s:0:"""";}s:13:""default_value"";s:0:"""";s:9:""maxlength"";s:0:"""";s:17:""allow_in_bindings"";i:1;s:11:""placeholder"";s:0:"""";s:7:""prepend"";s:0:"""";s:6:""append"";s:0:"""";}","Cep","cep","publish","closed","closed",,"field_67cc9922d5d42",,,"2025-03-08 15:27:02","2025-03-08 19:27:02",,"292","https://mvabrigosbrasil.com.br/?post_type=acf-field&p=2115","3","acf-field",,"0"
"2116","1","2025-03-08 15:27:02","2025-03-08 19:27:02","a:12:{s:10:""aria-label"";s:0:"""";s:4:""type"";s:4:""text"";s:12:""instructions"";s:0:"""";s:8:""required"";i:0;s:17:""conditional_logic"";i:0;s:7:""wrapper"";a:3:{s:5:""width"";s:0:"""";s:5:""class"";s:0:"""";s:2:""id"";s:0:"""";}s:13:""default_value"";s:0:"""";s:9:""maxlength"";s:0:"""";s:17:""allow_in_bindings"";i:1;s:11:""placeholder"";s:0:"""";s:7:""prepend"";s:0:"""";s:6:""append"";s:0:"""";}","Número","numero","publish","closed","closed",,"field_67cc9927d5d43",,,"2025-03-08 15:27:02","2025-03-08 19:27:02",,"292","https://mvabrigosbrasil.com.br/?post_type=acf-field&p=2116","5","acf-field",,"0"
"2117","1","2025-03-08 15:27:02","2025-03-08 19:27:02","a:12:{s:10:""aria-label"";s:0:"""";s:4:""type"";s:4:""text"";s:12:""instructions"";s:0:"""";s:8:""required"";i:0;s:17:""conditional_logic"";i:0;s:7:""wrapper"";a:3:{s:5:""width"";s:0:"""";s:5:""class"";s:0:"""";s:2:""id"";s:0:"""";}s:13:""default_value"";s:0:"""";s:9:""maxlength"";s:0:"""";s:17:""allow_in_bindings"";i:1;s:11:""placeholder"";s:0:"""";s:7:""prepend"";s:0:"""";s:6:""append"";s:0:"""";}","Bairro","bairro","publish","closed","closed",,"field_67cc9944d5d44",,,"2025-03-08 15:27:02","2025-03-08 19:27:02",,"292","https://mvabrigosbrasil.com.br/?post_type=acf-field&p=2117","6","acf-field",,"0"
"2118","1","2025-03-08 15:53:41","2025-03-08 19:53:41","a:12:{s:10:""aria-label"";s:0:"""";s:4:""type"";s:4:""text"";s:12:""instructions"";s:0:"""";s:8:""required"";i:0;s:17:""conditional_logic"";i:0;s:7:""wrapper"";a:3:{s:5:""width"";s:0:"""";s:5:""class"";s:0:"""";s:2:""id"";s:0:"""";}s:13:""default_value"";s:0:"""";s:9:""maxlength"";s:0:"""";s:17:""allow_in_bindings"";i:1;s:11:""placeholder"";s:0:"""";s:7:""prepend"";s:0:"""";s:6:""append"";s:0:"""";}","População Gatos","populacao_gatos","publish","closed","closed",,"field_67cc9f791eafc",,,"2025-03-08 15:53:41","2025-03-08 19:53:41",,"292","https://mvabrigosbrasil.com.br/?post_type=acf-field&p=2118","21","acf-field",,"0"
"2119","1","2025-03-08 16:27:43","2025-03-08 20:27:43","a:12:{s:10:""aria-label"";s:0:"""";s:4:""type"";s:4:""text"";s:12:""instructions"";s:0:"""";s:8:""required"";i:0;s:17:""conditional_logic"";i:0;s:7:""wrapper"";a:3:{s:5:""width"";s:0:"""";s:5:""class"";s:0:"""";s:2:""id"";s:0:"""";}s:13:""default_value"";s:0:"""";s:9:""maxlength"";s:0:"""";s:17:""allow_in_bindings"";i:0;s:11:""placeholder"";s:0:"""";s:7:""prepend"";s:0:"""";s:6:""append"";s:0:"""";}","Tipo Cadastro","tipo_cadastro","publish","closed","closed",,"field_67cca779c59ee",,,"2025-03-08 16:27:43","2025-03-08 20:27:43",,"1947","https://mvabrigosbrasil.com.br/?post_type=acf-field&p=2119","1","acf-field",,"0"
"2120","1","2025-03-08 16:38:10","2025-03-08 20:38:10",,"Gerente",,"publish","closed","closed",,"gerente",,,"2025-03-08 16:38:15","2025-03-08 20:38:15",,"0","https://mvabrigosbrasil.com.br/?page_id=2120","0","page",,"0"
"2121","1","2025-03-08 16:38:10","2025-03-08 20:38:10",,"Gerente",,"inherit","closed","closed",,"2120-revision-v1",,,"2025-03-08 16:38:10","2025-03-08 20:38:10",,"2120","https://mvabrigosbrasil.com.br/?p=2121","0","revision",,"0"
"2123","181","2025-02-01 08:00:00","2025-02-01 12:00:00",,"Lola-02",,"publish","closed","closed",,"lola-02-2",,,"2025-02-01 08:00:00","2025-02-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/lola-02-2/","0","dinamica",,"0"
"2124","111","2025-02-01 08:00:00","2025-02-01 12:00:00",,"Brigada dos Animais Sem Teto – BASTADOTAR-02",,"publish","closed","closed",,"brigada-dos-animais-sem-teto-bastadotar-02",,,"2025-02-01 08:00:00","2025-02-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/brigada-dos-animais-sem-teto-bastadotar-02/","0","dinamica",,"0"
"2125","692","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Amicat&#8217;s-03",,"publish","closed","closed",,"amicats-03-2",,,"2025-03-01 08:00:00","2025-03-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/amicats-03-2/","0","dinamica",,"0"
"2126","715","2025-03-11 11:14:54","2025-03-11 15:14:54",,"Fabiana Inácio da Silva",,"publish","closed","closed",,"fabiana-inacio-da-silva",,,"2025-03-11 11:30:42","2025-03-11 15:30:42",,"0","https://mvabrigosbrasil.com.br/voluntario/fabiana-inacio-da-silva/","0","voluntario",,"0"
"2128","144","2025-01-01 08:00:00","2025-01-01 12:00:00",,"Maigueths-01",,"publish","closed","closed",,"maigueths-01-4",,,"2025-01-01 08:00:00","2025-01-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/maigueths-01-4/","0","dinamica",,"0"
"2129","144","2025-02-01 08:00:00","2025-02-01 12:00:00",,"Maigueths-02",,"publish","closed","closed",,"maigueths-02-4",,,"2025-02-01 08:00:00","2025-02-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/maigueths-02-4/","0","dinamica",,"0"
"2131","161","2025-01-01 08:00:00","2025-01-01 12:00:00",,"Maria Luiza-01",,"publish","closed","closed",,"maria-luiza-01-4",,,"2025-01-01 08:00:00","2025-01-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/maria-luiza-01-4/","0","dinamica",,"0"
"2132","161","2025-02-01 08:00:00","2025-02-01 12:00:00",,"Maria Luiza-02",,"publish","closed","closed",,"maria-luiza-02-3",,,"2025-02-01 08:00:00","2025-02-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/maria-luiza-02-3/","0","dinamica",,"0"
"2133","161","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Maria Luiza-03",,"publish","closed","closed",,"maria-luiza-03-3",,,"2025-03-01 08:00:00","2025-03-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/maria-luiza-03-3/","0","dinamica",,"0"
"2134","143","2025-01-01 08:00:00","2025-01-01 12:00:00",,"Aujudeum4patas-01",,"publish","closed","closed",,"aujudeum4patas-01-2",,,"2025-01-01 08:00:00","2025-01-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/aujudeum4patas-01-2/","0","dinamica",,"0"
"2135","143","2025-02-01 08:00:00","2025-02-01 12:00:00",,"Aujudeum4patas-02",,"publish","closed","closed",,"aujudeum4patas-02-3",,,"2025-02-01 08:00:00","2025-02-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/aujudeum4patas-02-3/","0","dinamica",,"0"
"2136","143","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Aujudeum4patas-03",,"publish","closed","closed",,"aujudeum4patas-03-4",,,"2025-03-01 08:00:00","2025-03-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/aujudeum4patas-03-4/","0","dinamica",,"0"
"2137","720","2025-03-14 12:45:52","2025-03-14 16:45:52",,"Gateiros de Santa",,"publish","closed","closed",,"gateiros-de-santa",,,"2025-03-14 12:45:52","2025-03-14 16:45:52",,"0","https://mvabrigosbrasil.com.br/abrigo/gateiros-de-santa/","0","abrigo",,"0"
"2138","721","2025-03-14 20:44:01","2025-03-15 00:44:01",,"Evellyn Pereira da Silva Andrade",,"publish","closed","closed",,"evellyn-pereira-da-silva-andrade",,,"2025-03-14 20:44:01","2025-03-15 00:44:01",,"0","https://mvabrigosbrasil.com.br/voluntario/evellyn-pereira-da-silva-andrade/","0","voluntario",,"0"
"2139","722","2025-03-15 17:29:55","2025-03-15 21:29:55",,"Mariana Barros Dutra",,"publish","closed","closed",,"mariana-barros-dutra",,,"2025-03-15 17:29:55","2025-03-15 21:29:55",,"0","https://mvabrigosbrasil.com.br/voluntario/mariana-barros-dutra/","0","voluntario",,"0"
"2140","224","2025-01-01 08:00:00","2025-01-01 12:00:00",,"Catland Adoção de Gatinhos-01",,"publish","closed","closed",,"catland-adocao-de-gatinhos-01-2",,,"2025-11-09 21:17:59","2025-11-10 01:17:59",,"0","https://mvabrigosbrasil.com.br/dinamica/catland-adocao-de-gatinhos-01-2/","0","dinamica",,"0"
"2141","224","2025-02-01 08:00:00","2025-02-01 12:00:00",,"Catland Adoção de Gatinhos-02",,"publish","closed","closed",,"catland-adocao-de-gatinhos-02-2",,,"2025-02-01 08:00:00","2025-02-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/catland-adocao-de-gatinhos-02-2/","0","dinamica",,"0"
"2142","723","2025-03-16 22:28:15","2025-03-17 02:28:15",,"Viralatinhaz",,"publish","closed","closed",,"viralatinhaz",,,"2025-03-16 22:28:15","2025-03-17 02:28:15",,"0","https://mvabrigosbrasil.com.br/abrigo/viralatinhaz/","0","abrigo",,"0"
"2143","1","2025-03-18 19:44:13","2025-03-18 23:44:13",,"Equipe",,"publish","closed","closed",,"equipe-mv",,,"2025-03-18 19:44:13","2025-03-18 23:44:13",,"0","https://mvabrigosbrasil.com.br/?page_id=2143","0","page",,"0"
"2144","1","2025-03-18 19:43:00","2025-03-18 23:43:00",,"Equipe",,"inherit","closed","closed",,"2143-revision-v1",,,"2025-03-18 19:43:00","2025-03-18 23:43:00",,"2143","https://mvabrigosbrasil.com.br/?p=2144","0","revision",,"0"
"2146","1","2025-03-18 20:04:43","2025-03-19 00:04:43",".cky-footer-wrapper div:nth-child(3) {     display: none !important; }  .cky-notice .cky-title{ 	font-size: 16px !important; 	margin: 0 !important; }  .cky-preference-header .cky-preference-title{ 	font-size: 16px !important; }  .cky-btn{ 	border-radius: 30px; }  .cky-consent-bar .cky-notice-des p{ 	font-size: 13px; }  .cky-notice-btn-wrapper .cky-btn, .cky-prefrence-btn-wrapper .cky-btn{ 	border-radius: 30px; }  button.cky-show-desc-btn:not(:hover):not(:active) {     color: #108259; }  .carousel-control-next-icon {     filter: invert(1); }  .carousel-control-prev-icon {     filter: invert(1); }  .carousel-indicators li {     background-color: black; }    .carousel-indicators [data-bs-target] {     box-sizing: content-box;     flex: 0 1 auto;     width: 30px;     height: 3px;     padding: 0;     margin-right: 3px;     margin-left: 3px;     text-indent: -999px;     cursor: pointer;     background-color: #999; /* Alterado para preto */     background-clip: padding-box;     border: 0;     border-top: 10px solid transparent;     border-bottom: 10px solid transparent;     opacity: .5;     transition: opacity .6s ease; }  .carousel-indicators .active {     background-color: #F2A400;     opacity: 1; }  .font-20 {font-size: 20px !important;} .font-18 {font-size: 18px !important;} .font-16 {font-size: 16px !important;}   .especie_caes .edit_gatos{ 	display: none; }  .especie_gatos .edit_caes{ 	display: none; }   .equipe_cargo{ 	text-align: center; }             ","mvabrigosbrasil",,"inherit","closed","closed",,"440-revision-v1",,,"2025-03-18 20:04:43","2025-03-19 00:04:43",,"440","https://mvabrigosbrasil.com.br/?p=2146","0","revision",,"0"
"2148","1","2025-03-18 20:05:21","2025-03-19 00:05:21",".cky-footer-wrapper div:nth-child(3) {     display: none !important; }  .cky-notice .cky-title{ 	font-size: 16px !important; 	margin: 0 !important; }  .cky-preference-header .cky-preference-title{ 	font-size: 16px !important; }  .cky-btn{ 	border-radius: 30px; }  .cky-consent-bar .cky-notice-des p{ 	font-size: 13px; }  .cky-notice-btn-wrapper .cky-btn, .cky-prefrence-btn-wrapper .cky-btn{ 	border-radius: 30px; }  button.cky-show-desc-btn:not(:hover):not(:active) {     color: #108259; }  .carousel-control-next-icon {     filter: invert(1); }  .carousel-control-prev-icon {     filter: invert(1); }  .carousel-indicators li {     background-color: black; }    .carousel-indicators [data-bs-target] {     box-sizing: content-box;     flex: 0 1 auto;     width: 30px;     height: 3px;     padding: 0;     margin-right: 3px;     margin-left: 3px;     text-indent: -999px;     cursor: pointer;     background-color: #999; /* Alterado para preto */     background-clip: padding-box;     border: 0;     border-top: 10px solid transparent;     border-bottom: 10px solid transparent;     opacity: .5;     transition: opacity .6s ease; }  .carousel-indicators .active {     background-color: #F2A400;     opacity: 1; }  .font-20 {font-size: 20px !important;} .font-18 {font-size: 18px !important;} .font-16 {font-size: 16px !important;}   .especie_caes .edit_gatos{ 	display: none; }  .especie_gatos .edit_caes{ 	display: none; }   .equipe_cargo{ 	text-align: center; } .equipe_cargo img{ 	max-width: 70%; }             ","mvabrigosbrasil",,"inherit","closed","closed",,"440-revision-v1",,,"2025-03-18 20:05:21","2025-03-19 00:05:21",,"440","https://mvabrigosbrasil.com.br/?p=2148","0","revision",,"0"
"2150","1","2025-03-18 20:07:01","2025-03-19 00:07:01",".cky-footer-wrapper div:nth-child(3) {     display: none !important; }  .cky-notice .cky-title{ 	font-size: 16px !important; 	margin: 0 !important; }  .cky-preference-header .cky-preference-title{ 	font-size: 16px !important; }  .cky-btn{ 	border-radius: 30px; }  .cky-consent-bar .cky-notice-des p{ 	font-size: 13px; }  .cky-notice-btn-wrapper .cky-btn, .cky-prefrence-btn-wrapper .cky-btn{ 	border-radius: 30px; }  button.cky-show-desc-btn:not(:hover):not(:active) {     color: #108259; }  .carousel-control-next-icon {     filter: invert(1); }  .carousel-control-prev-icon {     filter: invert(1); }  .carousel-indicators li {     background-color: black; }    .carousel-indicators [data-bs-target] {     box-sizing: content-box;     flex: 0 1 auto;     width: 30px;     height: 3px;     padding: 0;     margin-right: 3px;     margin-left: 3px;     text-indent: -999px;     cursor: pointer;     background-color: #999; /* Alterado para preto */     background-clip: padding-box;     border: 0;     border-top: 10px solid transparent;     border-bottom: 10px solid transparent;     opacity: .5;     transition: opacity .6s ease; }  .carousel-indicators .active {     background-color: #F2A400;     opacity: 1; }  .font-20 {font-size: 20px !important;} .font-18 {font-size: 18px !important;} .font-16 {font-size: 16px !important;}   .especie_caes .edit_gatos{ 	display: none; }  .especie_gatos .edit_caes{ 	display: none; }  @media (max-width: 480px) { .equipe_cargo{ 	text-align: center; } .equipe_cargo img{ 	max-width: 70%; 	} }            ","mvabrigosbrasil",,"inherit","closed","closed",,"440-revision-v1",,,"2025-03-18 20:07:01","2025-03-19 00:07:01",,"440","https://mvabrigosbrasil.com.br/?p=2150","0","revision",,"0"
"2151","727","2025-03-19 20:58:01","2025-03-20 00:58:01",,"Resgatitos",,"publish","closed","closed",,"resgatitos",,,"2025-03-19 20:58:01","2025-03-20 00:58:01",,"0","https://mvabrigosbrasil.com.br/abrigo/resgatitos/","0","abrigo",,"0"
"2152","727","2025-01-01 08:00:00","2025-01-01 12:00:00",,"Resgatitos-01",,"publish","closed","closed",,"resgatitos-01",,,"2025-10-03 16:44:09","2025-10-03 20:44:09",,"0","https://mvabrigosbrasil.com.br/dinamica/resgatitos-01/","0","dinamica",,"0"
"2153","727","2025-02-01 08:00:00","2025-02-01 12:00:00",,"Resgatitos-02",,"publish","closed","closed",,"resgatitos-02",,,"2025-10-03 16:44:09","2025-10-03 20:44:09",,"0","https://mvabrigosbrasil.com.br/dinamica/resgatitos-02/","0","dinamica",,"0"
"2154","727","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Resgatitos-03",,"publish","closed","closed",,"resgatitos-03",,,"2025-10-03 16:44:06","2025-10-03 20:44:06",,"0","https://mvabrigosbrasil.com.br/dinamica/resgatitos-03/","0","dinamica",,"0"
"2155","731","2025-03-20 14:01:54","2025-03-20 18:01:54",,"Luiza Muhr Stefanes",,"publish","closed","closed",,"luiza-muhr-stefanes",,,"2025-03-20 14:01:54","2025-03-20 18:01:54",,"0","https://mvabrigosbrasil.com.br/voluntario/luiza-muhr-stefanes/","0","voluntario",,"0"
"2156","456","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Projeto Social Crazy Cat Lady House-03",,"publish","closed","closed",,"projeto-social-crazy-cat-lady-house-03",,,"2025-10-03 16:44:06","2025-10-03 20:44:06",,"0","https://mvabrigosbrasil.com.br/dinamica/projeto-social-crazy-cat-lady-house-03/","0","dinamica",,"0"
"2157","603","2025-03-01 08:00:00","2025-03-01 12:00:00",,"4patasfortaleza-03",,"publish","closed","closed",,"4patasfortaleza-03",,,"2025-03-01 08:00:00","2025-03-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/4patasfortaleza-03/","0","dinamica",,"0"
"2158","732","2025-03-23 19:59:06","2025-03-23 23:59:06",,"Claudia Regina Lopes",,"publish","closed","closed",,"claudia-regina-lopes",,,"2025-03-23 19:59:06","2025-03-23 23:59:06",,"0","https://mvabrigosbrasil.com.br/voluntario/claudia-regina-lopes/","0","voluntario",,"0"
"2159","130","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Associação SOS Mãos e Patas-03",,"publish","closed","closed",,"associacao-sos-maos-e-patas-03",,,"2025-03-01 08:00:00","2025-03-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-sos-maos-e-patas-03/","0","dinamica",,"0"
"2160","733","2025-03-26 05:04:11","2025-03-26 09:04:11",,"Aliança do Bem",,"publish","closed","closed",,"alianca-do-bem",,,"2025-03-26 05:04:11","2025-03-26 09:04:11",,"0","https://mvabrigosbrasil.com.br/abrigo/alianca-do-bem/","0","abrigo",,"0"
"2161","734","2025-03-26 05:11:59","2025-03-26 09:11:59",,"Sempre a seu lado",,"publish","closed","closed",,"sempre-a-seu-lado",,,"2025-03-26 05:11:59","2025-03-26 09:11:59",,"0","https://mvabrigosbrasil.com.br/abrigo/sempre-a-seu-lado/","0","abrigo",,"0"
"2162","729","2025-03-27 12:42:47","2025-03-27 16:42:47",,"Associação Cão da Guarda",,"publish","closed","closed",,"associacao-cao-da-guarda",,,"2025-09-24 09:34:59","2025-09-24 13:34:59",,"0","https://mvabrigosbrasil.com.br/abrigo/associacao-cao-da-guarda/","0","abrigo",,"0"
"2163","735","2025-03-28 20:10:48","2025-03-29 00:10:48",,"Fernanda Oliveira Gomes",,"publish","closed","closed",,"fernanda-oliveira-gomes",,,"2025-03-28 20:10:48","2025-03-29 00:10:48",,"0","https://mvabrigosbrasil.com.br/voluntario/fernanda-oliveira-gomes/","0","voluntario",,"0"
"2164","697","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Canil Municipal de Tupi Paulista-03",,"publish","closed","closed",,"canil-municipal-de-tupi-paulista-03",,,"2025-10-03 16:44:06","2025-10-03 20:44:06",,"0","https://mvabrigosbrasil.com.br/dinamica/canil-municipal-de-tupi-paulista-03/","0","dinamica",,"0"
"2165","95","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Enquanto Houver Chance-03",,"publish","closed","closed",,"enquanto-houver-chance-03-3",,,"2025-03-01 08:00:00","2025-03-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/enquanto-houver-chance-03-3/","0","dinamica",,"0"
"2166","84","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Adoce uma Vida-03",,"publish","closed","closed",,"adoce-uma-vida-03",,,"2025-03-01 08:00:00","2025-03-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/adoce-uma-vida-03/","0","dinamica",,"0"
"2168","352","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Associação Res-Gatinhos-03",,"publish","closed","closed",,"associacao-res-gatinhos-03",,,"2025-10-03 16:44:06","2025-10-03 20:44:06",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-res-gatinhos-03/","0","dinamica",,"0"
"2169","699","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Focinhos S.A.-03",,"publish","closed","closed",,"focinhos-s-a-03",,,"2025-10-03 16:44:06","2025-10-03 20:44:06",,"0","https://mvabrigosbrasil.com.br/dinamica/focinhos-s-a-03/","0","dinamica",,"0"
"2170","695","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Enfermaria Pet Feliz da Associação Filantrópica de Serro Guardiões das Ruas-03",,"publish","closed","closed",,"enfermaria-pet-feliz-da-associacao-filantropica-de-serro-guardioes-das-ruas-03",,,"2025-10-03 16:44:07","2025-10-03 20:44:07",,"0","https://mvabrigosbrasil.com.br/dinamica/enfermaria-pet-feliz-da-associacao-filantropica-de-serro-guardioes-das-ruas-03/","0","dinamica",,"0"
"2171","463","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Associação Amigos dos Animais de Nova Odessa-03",,"publish","closed","closed",,"associacao-amigos-dos-animais-de-nova-odessa-03",,,"2025-10-03 16:15:52","2025-10-03 20:15:52",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-amigos-dos-animais-de-nova-odessa-03/","0","dinamica",,"0"
"2173","646","2025-03-01 08:00:00","2025-03-01 12:00:00",,"ORGANIZACAO CULTURAL DE MEIO AMBIENTE-03",,"publish","closed","closed",,"organizacao-cultural-de-meio-ambiente-03",,,"2025-10-03 16:44:07","2025-10-03 20:44:07",,"0","https://mvabrigosbrasil.com.br/dinamica/organizacao-cultural-de-meio-ambiente-03/","0","dinamica",,"0"
"2174","470","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Associação Beneficente Anjos na Terra-03",,"publish","closed","closed",,"associacao-beneficente-anjos-na-terra-03",,,"2025-03-01 08:00:00","2025-03-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-beneficente-anjos-na-terra-03/","0","dinamica",,"0"
"2175","736","2025-04-01 22:19:48","2025-04-02 02:19:48",,"Alpa",,"publish","closed","closed",,"alpa",,,"2025-04-01 22:19:48","2025-04-02 02:19:48",,"0","https://mvabrigosbrasil.com.br/abrigo/alpa/","0","abrigo",,"0"
"2178","738","2025-04-02 18:01:31","2025-04-02 22:01:31",,"Maria Inês Barbosa Bastos",,"publish","closed","closed",,"maria-ines-barbosa-bastos",,,"2025-04-02 18:01:31","2025-04-02 22:01:31",,"0","https://mvabrigosbrasil.com.br/voluntario/maria-ines-barbosa-bastos/","0","voluntario",,"0"
"2179","739","2025-04-02 18:44:14","2025-04-02 22:44:14",,"Associação Amparo Morro",,"publish","closed","closed",,"associacao-amparo-morro",,,"2025-04-02 18:44:14","2025-04-02 22:44:14",,"0","https://mvabrigosbrasil.com.br/abrigo/associacao-amparo-morro/","0","abrigo",,"0"
"2180","163","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Chácara São João-03",,"publish","closed","closed",,"chacara-sao-joao-03-5",,,"2025-03-01 08:00:00","2025-03-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/chacara-sao-joao-03-5/","0","dinamica",,"0"
"2181","741","2025-04-04 17:56:48","2025-04-04 21:56:48",,"Catland Adoção de Gatinhos",,"publish","closed","closed",,"catland-adocao-de-gatinhos-2",,,"2025-04-04 17:56:48","2025-04-04 21:56:48",,"0","https://mvabrigosbrasil.com.br/abrigo/catland-adocao-de-gatinhos-2/","0","abrigo",,"0"
"2182","739","2025-01-01 08:00:00","2025-01-01 12:00:00",,"Associação Amparo Morro-01",,"publish","closed","closed",,"associacao-amparo-morro-01",,,"2025-01-01 08:00:00","2025-01-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-amparo-morro-01/","0","dinamica",,"0"
"2183","739","2025-02-01 08:00:00","2025-02-01 12:00:00",,"Associação Amparo Morro-02",,"publish","closed","closed",,"associacao-amparo-morro-02",,,"2025-02-01 08:00:00","2025-02-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-amparo-morro-02/","0","dinamica",,"0"
"2184","739","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Associação Amparo Morro-03",,"publish","closed","closed",,"associacao-amparo-morro-03",,,"2025-03-01 08:00:00","2025-03-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-amparo-morro-03/","0","dinamica",,"0"
"2185","224","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Catland Adoção de Gatinhos-03",,"publish","closed","closed",,"catland-adocao-de-gatinhos-03-3",,,"2025-11-09 21:19:03","2025-11-10 01:19:03",,"0","https://mvabrigosbrasil.com.br/dinamica/catland-adocao-de-gatinhos-03-3/","0","dinamica",,"0"
"2186","674","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Ong Refúgio Benjamin Amor de Patas-03",,"publish","closed","closed",,"ong-refugio-benjamin-amor-de-patas-03",,,"2025-10-03 16:44:07","2025-10-03 20:44:07",,"0","https://mvabrigosbrasil.com.br/dinamica/ong-refugio-benjamin-amor-de-patas-03/","0","dinamica",,"0"
"2188","745","2025-04-07 13:49:55","2025-04-07 17:49:55",,"Sarah Campos",,"publish","closed","closed",,"sarah-campos",,,"2025-04-07 13:49:55","2025-04-07 17:49:55",,"0","https://mvabrigosbrasil.com.br/voluntario/sarah-campos/","0","voluntario",,"0"
"2189","73","2025-04-01 08:00:00","2025-04-01 12:00:00",,"Fofoletes de Bigodes-04",,"publish","closed","closed",,"fofoletes-de-bigodes-04-3",,,"2025-10-03 16:44:05","2025-10-03 20:44:05",,"0","https://mvabrigosbrasil.com.br/dinamica/fofoletes-de-bigodes-04-3/","0","dinamica",,"0"
"2190","73","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Fofoletes de Bigodes-03",,"publish","closed","closed",,"fofoletes-de-bigodes-03-3",,,"2025-03-01 08:00:00","2025-03-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/fofoletes-de-bigodes-03-3/","0","dinamica",,"0"
"2191","707","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Mossoró-03",,"publish","closed","closed",,"mossoro-03",,,"2025-03-01 08:00:00","2025-03-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/mossoro-03/","0","dinamica",,"0"
"2192","747","2025-04-10 00:56:56","2025-04-10 04:56:56",,"Adote um bichinho rj",,"publish","closed","closed",,"adote-um-bichinho-rj",,,"2025-04-10 00:56:56","2025-04-10 04:56:56",,"0","https://mvabrigosbrasil.com.br/abrigo/adote-um-bichinho-rj/","0","abrigo",,"0"
"2193","181","2025-03-01 08:00:00","2025-03-01 12:00:00",,"Lola-03",,"publish","closed","closed",,"lola-03-3",,,"2025-10-03 16:44:07","2025-10-03 20:44:07",,"0","https://mvabrigosbrasil.com.br/dinamica/lola-03-3/","0","dinamica",,"0"
"2194","749","2025-04-14 14:13:26","2025-04-14 18:13:26",,"Andriele Stocco Martins",,"publish","closed","closed",,"andriele-stocco-martins",,,"2025-04-14 14:13:26","2025-04-14 18:13:26",,"0","https://mvabrigosbrasil.com.br/voluntario/andriele-stocco-martins/","0","voluntario",,"0"
